index,Prompt,Generated Response,Expected Misconception
842,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 5 \)
ConstructName: Complete the square for expressions that end up in the form (x + a)² + b
QuestionText: \[
x^{2}-5 x+8 \equiv(x-b)^{2}+1.75
\]
What is the value of \( b \) ?",The given answer is wrong. The correct value of \( b \) should be 2.5.,"When completing the square, believes the constant in the bracket is the coefficient of x"
888,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( x-25 \)
ConstructName: Calculate the range from a list of data
QuestionText: The data is in ascending order.
\(
\begin{array}{llllll}
x & 5 & 8 & y & 19 & 25
\end{array}
\)
Write an expression for the range.","The given answer is wrong under such circumstances because the expression for the range should be calculated as the difference between the maximum value and the minimum value in the dataset. Given the ascending order of the data and the values provided:

\[
x, 5, 8, y, 19, 25
\]

Since the data is in ascending order and we know that 5 < 8 < 19 < 25, it implies that \( x \) must be less than or equal to 5, and \( y \) must be greater than or equal to 19. Therefore, the minimum value in the dataset is 5 and the maximum value is 25.

The correct expression for the range is:

\[
25 - 5 = 20
\]",subtracts the highest from the lowest when calculating the range
2227,"Instruction: Why is the given answer wrong under such circumstances?
answer: Only Katie
ConstructName: Recognise perpendicular lines
QuestionText: Tom and Katie are discussing this pair of lines
Tom says they are parallel
Katie says they are perpendicular
Who do you agree with? ![Two blue lines, each with a small red line marked across them about halfway up. The two blue lines do not touch, but they are closer together at one end.]()","The given answer ""Only Katie"" is wrong because the description provided indicates that the two lines are neither parallel nor perpendicular; instead, they appear to be in an oblique or non-perpendicular relationship.",Believes any lines that cross are perpendicular
2316,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( d-6=4 \)
ConstructName: Solve quadratic equations using balancing
QuestionText: A student wishes to solve the equation below.

Which of the following is a correct next step?
\(
(d-6)^{2}-16=0
\)

Step \( 1 \)
\(
(d-6)^{2}=16
\)","The given answer is incorrect because it does not correctly follow the next step in solving the equation \((d-6)^{2} - 16 = 0\). The correct next step after expanding or isolating the squared term should be taking the square root of both sides, not just equating the squared term to 16. Therefore, the correct next step would be:

Step \( 2 \)
\(
(d-6)^{2} = 16 \implies d-6 = \pm 4
\)

This accounts for both the positive and negative roots of the equation.",Only considers the positive solution when calculating a square root
1878,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 13 x \)
ConstructName: Simplify algebraic expressions to maintain equivalence by collecting like terms involving just one linear variable
QuestionText: Simplify the following by collecting like terms.
\[
4 x+6 x-3 x
\]",The correct simplified expression should be \( 7x \).,"When collecting like terms, treats subtractions as if they are additions"
180,"Instruction: Why is the given answer wrong under such circumstances?
answer: Only Tom
ConstructName: Represent an equation using a bar model
QuestionText: Tom and Katie are discussing bar models. Tom says this bar model represents \( 5 x \) \begin{tabular}{l|l}
\hline \( 5 \) & \( x \) \\
\hline
\end{tabular} Katie says this bar model represents \( 5 x \) \begin{tabular}{l|l|l|l|l|}
\( x \) & \( x \) & \( x \) & \( x \) & \( x \) \\
\hline
\end{tabular} Who do you agree with?",Katie,Does not understand bar modelling in algebra
2164,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \begin{array}{l}\text { Tea }=30 p, \\ \text { coffee }=£ 1.10\end{array} \)
ConstructName: Solve linear simultaneous equations requiring a scaling of both expressions
QuestionText: If five cups of tea and two cups of coffee cost \( £ 3.70 \), and two cups of tea and five cups of coffee cost \( £ 4.00 \), what is the cost of a cup of tea and a cup of coffee?",The provided answer does not solve the problem using simultaneous equations or any method to find the individual costs of a cup of tea and a cup of coffee. It simply lists the costs without showing how they were derived from the given conditions.,"When asked to solve simultaneous equations, believes they can just find values that work in one equation"
4121,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 24 \)
ConstructName: Calculate coordinates of points on the graph of y = ax, where x is a positive non-integer
QuestionText: This is a part of the table of values for the equation \( \boldsymbol{y}=\mathbf{8}^{\boldsymbol{x}} \) \begin{tabular}{|l|c|}
\hline\( x \) & \( \frac{1}{3} \) \\
\hline\( y \) & \(\color{gold}\bigstar\) \\
\hline
\end{tabular} What should replace the star?","The correct value for \( y \) when \( x = \frac{1}{3} \) in the equation \( y = 8^x \) is \( 8^{\frac{1}{3}} \), which simplifies to \( \sqrt[3]{8} = 2 \). Therefore, the correct answer that should replace the star is \( 2 \) instead of \( 24 \).",Divides by the index
2002,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \begin{array}{c}d=1 \\ h=-4\end{array} \)
ConstructName: Use inequality notation to order a negative and a positive integer
QuestionText: One of these pairs of numbers does not fit 
the inequality \( d \geq h \)

Can you find which pair?","The given answer is incorrect because it provides values for \(d\) and \(h\) that do not satisfy the inequality \(d \geq h\). The correct answer should be a pair where \(d\) is greater than or equal to \(h\). Given the options, one of the pairs must have a negative number as \(d\) and a positive number as \(h\) with \(d\) being less than \(h\).",Mixes up greater than and less than symbols
1071,"Instruction: Why is the given answer wrong under such circumstances?
answer: ![A function machine which has 4 parts joined by arrows pointing from left to right. ""𝑥"" is the first part, written on the left, followed by a horizontal arrow pointing to a rectangle that has ""+ 4"" written inside it, followed by a horizontal arrow pointing to a rectangle that has ""square"" written inside it, followed by a horizontal arrow pointing to ""y"".]()
ConstructName: Express a non-linear equation as a function machine
QuestionText: Which function machine matches the equation \( y=x^{2}+4 ? \)","The given answer does not correctly represent the function machine for the equation \( y = x^2 + 4 \). The provided image shows an addition step before squaring, but the correct function machine should have the input \( x \) squared first, then add 4.","Does not follow the arrows through a function machine, changes the order of the operations asked."
4024,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 5.4 \mathrm{~cm} \)
ConstructName: Recognise that the diameter is twice the radius
QuestionText: If the diameter of a circle is \( 5.4 \mathrm{~cm} \), the radius is...","The given answer is incorrect. The radius should be half of the diameter, so the correct answer is \( 2.7 \mathrm{~cm} \).",Confuses diameter and radius
205,"Instruction: Why is the given answer wrong under such circumstances?
answer: Square
ConstructName: Identify a kite from a description of the properties
QuestionText: Which of the following quadrilaterals could not be classified as a kite?","The given answer ""Square"" is wrong because a square can be classified as a kite. A kite has two pairs of adjacent sides that are equal in length, but a square also has all sides equal and all angles at 90 degrees, which fits the definition of a kite.",Does not recognise the properties of a kite
