index,Prompt,Generated Response,Expected Misconception
192,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \frac{2}{5} \times \frac{1}{2} \)
ConstructName: Multiply proper fractions in the form: Fraction × Fraction
QuestionText: Which calculation gives the fraction that replaces the question mark? ![A horizontal bar divided into 4 equal sections with vertical lines. The left hand section of these is coloured green and is further divided into 2 equal sections with vertical dotted lines. A curly bracket shows that the width of one of these green sections is denoted by a question mark.]()",360,Does not understand parts must be equal in a fraction diagram
862,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 2: 3 \)
ConstructName: Express pictorial representations of objects as a ratio
QuestionText: ![A group of six squares and three circles]() What is the ratio of squares to circles?",2:3,"When writing ratio from diagram, writes total as one side"
2789,"Instruction: Why is the given answer wrong under such circumstances?
answer: Both Tom and Katie
ConstructName: Use a linear sequence expressed as a pattern to make a prediction about another term in the sequence other than the next one
QuestionText: Tom and Katie are discussing this sequence. ![The first 3 patterns in a sequence are shown. The first pattern is a blue rectangle with 6 yellow circles attached to its perimeter: 2 circles on each of the longer sides and 1 circle on each of the shorter sides. 
Pattern 2 is made up of 2 blue rectangles, attached together in a row by their short edges. There are also 10 yellow circles in this pattern, attached to the perimeter of the rectangles: 2 circles on every longer side of each rectangle and 1 circle on each of the two free shorter sides (i.e. that are not attached to the other rectangle). 
Pattern 3 is made up of 3 blue rectangles, attached together in a row by their short edges. There are also 14 yellow circles in this pattern, attached to the perimeter of the rectangles: 2 circles on every longer side of each rectangle and 1 circle on each of the two free shorter sides (i.e. that are not attached to another rectangle).]() Tom says the number of circles in the \( 10^{\text {th }} \) term will be 
double the number of circles in the \( 5^{\text {th }} \) term.

Katie says the number of rectangles in the \( 10^{\text {th }} \) term will be 
double the number of rectangles in the \( 5^{\text {th }} \) term.

Who do you agree with?",Both Tom and Katie,Believes there is a multiplicative relationship between values of terms in a linear sequence e.g. 10th term is double 5th term
1108,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( -32 \)
ConstructName: Calculate coordinates of points on the graph of y = ax, where x is a negative integer 
QuestionText: This is a part of the table of values for the equation \( \boldsymbol{y}=\mathbf{2}^{\boldsymbol{x}} \) \begin{tabular}{|c|c|}
\hline\( x \) & \( -5 \) \\
\hline\( y \) & \(\color{gold}\bigstar\) \\
\hline
\end{tabular} What should replace the star?",128,Believes a negative power results in a negative answer
1178,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( y=0 \)
ConstructName: Know the equation of the axes
QuestionText: What is the equation of the \( y \) axis?",266,Confuses the equations of vertical and horizontal lines
1745,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 1 \)
ConstructName: Multiply two decimals together with the same number of decimal places
QuestionText: \( 0.6 \times 0.4= \)",\( 1 \),Adds instead of multiplies
314,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 3: 7 \)
ConstructName: Convert fractions to ratios
QuestionText: \( \frac{3}{7} \) of a group of students are boys.
What would be a possible ratio of boys to girls?",\( 3: 4 \),"Uses the denominator when converting from fractions to ratio, rather than numerator."
4340,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 0.00001 \)
ConstructName: Multiply two decimals together with the same number of decimal places
QuestionText: \( 0.01^{3}= \)",\( 0.00001 \),"When multiplying decimals, divides by the wrong power of 10 when reinserting the decimal"
2256,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \frac{6}{2} \)
ConstructName: Convert two digit integer percentages to fractions
QuestionText: Convert this percentage to a fraction
\( 62 \% \)",51,Thinks they can convert a 2 digit percentage to a fraction by writing one number over the other.
3114,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( \frac{8}{9} \)
ConstructName: Subtract proper fractions with different denominators where one is a multiple of the other
QuestionText: Calculate:
\( \frac{5}{9}-\frac{1}{3} \)","The given answer is wrong under such circumstances because the subtraction of the fractions \(\frac{5}{9}\) and \(\frac{1}{3}\) requires a common denominator.

To solve this, we need to convert \(\frac{1}{3}\) to a fraction with a denominator of 9. 

\(\frac{1}{3}\) can be rewritten as \(\frac{3}{9}\).

Now we can subtract:

\[
\frac{5}{9} - \frac{3}{9} = \frac{5-3}{9} = \frac{2}{9}
\]

So the correct answer is \(\frac{2}{9}\), not \(\frac{8}{9}\).",Adds instead of subtracts
2522,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( t^{3}=-27 \)
ConstructName: Solve quadratic equations using balancing
QuestionText: One of these equations has no real solutions.
Which is it?",25,Believes a number raised to a power will always give a positive answer
912,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( -16 \)
ConstructName: Raise negative numbers to powers
QuestionText: \( (-2)^{4}= \)",-16,Believes multiplying two negatives gives a negative answer
4000,"Instruction: Why is the given answer wrong under such circumstances?
answer: D
ConstructName: Reflect an object or a point in a horizontal line with the line of reflection drawn, where the line of reflection lies on the edge or outside the object
QuestionText: If you reflect the rectangle in the horizontal line, where does the marked corner end up? ![A grid of 9 squares across and 7 squares up. A red horizontal line goes across the whole grid, it is 3 squares up from the bottom of the grid. An orange rectangle (3 squares width and 2 squares height) is drawn below the red line.  Horizontally, the rectangle is exactly in the middle of the grid. Vertically, the rectangle is 1 square down from the red line. The bottom left corner of the rectangle is marked with a tiny blue circle.
A letter ""A"" is marking a point directly above the tiny blue circle, 3 squares above the red line. A letter ""B"" is marking a point directly above the tiny blue circle, 2 squares above the red line. A letter ""C"" is marking a point directly above the tiny blue circle, 1 square above the red line. A letter ""D"" is marking a point 6 squares along from the tiny blue circle and 3 squares above the red line. ]()",D,Rotates instead of reflects
1522,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 49 \)
ConstructName: Recognise cube numbers
QuestionText: What is the first cube number greater than \( 40 \) ?",0,Mixes up square numbers and cube numbers
842,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 5 \)
ConstructName: Complete the square for expressions that end up in the form (x + a)² + b
QuestionText: \[
x^{2}-5 x+8 \equiv(x-b)^{2}+1.75
\]
What is the value of \( b \) ?",5,"When completing the square, believes the constant in the bracket is the coefficient of x"
888,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( x-25 \)
ConstructName: Calculate the range from a list of data
QuestionText: The data is in ascending order.
\(
\begin{array}{llllll}
x & 5 & 8 & y & 19 & 25
\end{array}
\)
Write an expression for the range.",20 - 5,subtracts the highest from the lowest when calculating the range
2227,"Instruction: Why is the given answer wrong under such circumstances?
answer: Only Katie
ConstructName: Recognise perpendicular lines
QuestionText: Tom and Katie are discussing this pair of lines
Tom says they are parallel
Katie says they are perpendicular
Who do you agree with? ![Two blue lines, each with a small red line marked across them about halfway up. The two blue lines do not touch, but they are closer together at one end.]()",Only Katie,Believes any lines that cross are perpendicular
2316,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( d-6=4 \)
ConstructName: Solve quadratic equations using balancing
QuestionText: A student wishes to solve the equation below.

Which of the following is a correct next step?
\(
(d-6)^{2}-16=0
\)

Step \( 1 \)
\(
(d-6)^{2}=16
\)",7,Only considers the positive solution when calculating a square root
1878,"Instruction: Why is the given answer wrong under such circumstances?
answer: \( 13 x \)
ConstructName: Simplify algebraic expressions to maintain equivalence by collecting like terms involving just one linear variable
QuestionText: Simplify the following by collecting like terms.
\[
4 x+6 x-3 x
\]",13x,"When collecting like terms, treats subtractions as if they are additions"
180,"Instruction: Why is the given answer wrong under such circumstances?
answer: Only Tom
ConstructName: Represent an equation using a bar model
QuestionText: Tom and Katie are discussing bar models. Tom says this bar model represents \( 5 x \) \begin{tabular}{l|l}
\hline \( 5 \) & \( x \) \\
\hline
\end{tabular} Katie says this bar model represents \( 5 x \) \begin{tabular}{l|l|l|l|l|}
\( x \) & \( x \) & \( x \) & \( x \) & \( x \) \\
\hline
\end{tabular} Who do you agree with?",Only Katie,Does not understand bar modelling in algebra
